"ID","REFERENCE","INVOICE_DATE","ORDER_ID","AMOUNT","DESCRIPTION","STATUS","HOLD_REASON"
17588,INV_PO014.2,2022-10-15 00:00:00.000,2350,13250,Invoice payment SN#002,Paid,
17589,INV_PO014.2,2022-10-15 00:00:00.000,2351,13250,Invoice payment SN#002,Paid,
17590,INV_PO014.2,2022-10-15 00:00:00.000,1627,13250,Invoice payment SN#002,Paid,
17591,INV_PO014.2,2022-10-15 00:00:00.000,1628,13250,Invoice payment SN#002,Paid,
17592,INV_PO014.2,2022-10-15 00:00:00.000,2545,13250,Invoice payment SN#002,Paid,
17593,INV_PO014.2,2022-10-15 00:00:00.000,2872,13250,Invoice payment SN#002,Paid,
17594,INV_PO014.2,2022-10-15 00:00:00.000,2964,13250,Invoice payment SN#002,Paid,
17595,INV_PO014.2,2022-10-15 00:00:00.000,574,,Invoice payment SN#002,Paid,
17596,INV_PO014.2,2022-10-15 00:00:00.000,623,,Invoice payment SN#002,Paid,
17597,INV_PO014.2,2022-10-15 00:00:00.000,630,,Invoice payment SN#002,Paid,
17598,INV_PO014.2,2022-10-15 00:00:00.000,197,,Invoice payment SN#002,Paid,
17599,INV_PO014.2,2022-10-15 00:00:00.000,327,,Invoice payment SN#002,Paid,
17600,INV_PO014.2,2022-10-15 00:00:00.000,387,,Invoice payment SN#002,Paid,
17601,INV_PO014.2,2022-10-15 00:00:00.000,415,,Invoice payment SN#002,Paid,
17602,INV_PO014.2,2022-10-15 00:00:00.000,416,,Invoice payment SN#002,Paid,
17603,INV_PO014.2,2022-10-15 00:00:00.000,461,,Invoice payment SN#002,Paid,
17604,INV_PO014.2,2022-10-15 00:00:00.000,1551,,Invoice payment SN#002,Paid,
17605,INV_PO014.2,2022-10-15 00:00:00.000,1554,,Invoice payment SN#002,Paid,
17606,INV_PO014.2,2022-10-15 00:00:00.000,834,,Invoice payment SN#002,Paid,
17607,INV_PO014.2,2022-10-15 00:00:00.000,878,,Invoice payment SN#002,Paid,
17608,INV_PO014.2,2022-10-15 00:00:00.000,1126,,Invoice payment SN#002,Paid,
17609,INV_PO014.2,2022-10-15 00:00:00.000,1402,,Invoice payment SN#002,Paid,
17610,INV_PO014.2,2022-10-15 00:00:00.000,1403,,Invoice payment SN#002,Paid,
17611,INV_PO014.2,2022-10-15 00:00:00.000,2075,,Invoice payment SN#002,Paid,
17612,INV_PO014.2,2022-10-15 00:00:00.000,2247,,Invoice payment SN#002,Paid,
17613,INV_PO014.2,2022-10-15 00:00:00.000,2341,,Invoice payment SN#002,Paid,
17614,INV_PO014.2,2022-10-15 00:00:00.000,1629,,Invoice payment SN#002,Paid,
17615,INV_PO014.2,2022-10-15 00:00:00.000,1639,,Invoice payment SN#002,Paid,
17616,INV_PO014.2,2022-10-15 00:00:00.000,1716,,Invoice payment SN#002,Paid,
17617,INV_PO014.2,2022-10-15 00:00:00.000,2660,,Invoice payment SN#002,Paid,
17618,INV_PO014.2,2022-10-15 00:00:00.000,2873,,Invoice payment SN#002,Paid,
17619,INV_PO014.2,2022-10-15 00:00:00.000,2968,,Invoice payment SN#002,Paid,
17620,INV_PO014.3,2022-10-27 00:00:00.000,245,15900,Invoice payment SN#003,Paid,
17621,INV_PO014.3,2022-10-27 00:00:00.000,246,15900,Invoice payment SN#003,Paid,
17622,INV_PO014.3,2022-10-27 00:00:00.000,411,15900,Invoice payment SN#003,Paid,
17623,INV_PO014.3,2022-10-27 00:00:00.000,1539,15900,Invoice payment SN#003,Paid,
17624,INV_PO014.3,2022-10-27 00:00:00.000,775,15900,Invoice payment SN#003,Paid,
17625,INV_PO014.3,2022-10-27 00:00:00.000,837,15900,Invoice payment SN#003,Paid,
17626,INV_PO014.3,2022-10-27 00:00:00.000,881,15900,Invoice payment SN#003,Paid,
17627,INV_PO014.3,2022-10-27 00:00:00.000,1064,15900,Invoice payment SN#003,Paid,
13911,INV_PO012.1,2022-08-07 00:00:00.000,1856,,Vehicle spare parts - Part Pay 1,Paid,
13912,INV_PO012.1,2022-08-07 00:00:00.000,1949,,Vehicle spare parts - Part Pay 1,Paid,
13913,INV_PO012.1,2022-08-07 00:00:00.000,2205,,Vehicle spare parts - Part Pay 1,Paid,
13914,INV_PO012.1,2022-08-07 00:00:00.000,2408,,Vehicle spare parts - Part Pay 1,Paid,
13915,INV_PO012.1,2022-08-07 00:00:00.000,2409,,Vehicle spare parts - Part Pay 1,Paid,
13916,INV_PO006.4,2022-06-17 00:00:00.000,558,50200,Fourth delivery,Paid,
13917,INV_PO006.4,2022-06-17 00:00:00.000,666,50200,Fourth delivery,Paid,
13918,INV_PO006.4,2022-06-17 00:00:00.000,160,50200,Fourth delivery,Paid,
13919,INV_PO006.4,2022-06-17 00:00:00.000,276,50200,Fourth delivery,Paid,
13920,INV_PO006.4,2022-06-17 00:00:00.000,341,50200,Fourth delivery,Paid,
13921,INV_PO006.4,2022-06-17 00:00:00.000,354,50200,Fourth delivery,Paid,
13922,INV_PO006.4,2022-06-17 00:00:00.000,474,50200,Fourth delivery,Paid,
13923,INV_PO006.4,2022-06-17 00:00:00.000,480,50200,Fourth delivery,Paid,
13924,INV_PO006.4,2022-06-17 00:00:00.000,962,50200,Fourth delivery,Paid,
13925,INV_PO006.4,2022-06-17 00:00:00.000,1104,50200,Fourth delivery,Paid,
13926,INV_PO006.4,2022-06-17 00:00:00.000,1107,50200,Fourth delivery,Paid,
13927,INV_PO006.4,2022-06-17 00:00:00.000,1177,50200,Fourth delivery,Paid,
13928,INV_PO006.4,2022-06-17 00:00:00.000,1435,50200,Fourth delivery,Paid,
13929,INV_PO006.4,2022-06-17 00:00:00.000,1963,50200,Fourth delivery,Paid,
13930,INV_PO006.4,2022-06-17 00:00:00.000,1964,50200,Fourth delivery,Paid,
13931,INV_PO006.4,2022-06-17 00:00:00.000,2026,50200,Fourth delivery,Paid,
13932,INV_PO006.4,2022-06-17 00:00:00.000,2038,50200,Fourth delivery,Paid,
13933,INV_PO006.4,2022-06-17 00:00:00.000,2141,50200,Fourth delivery,Paid,
13934,INV_PO006.4,2022-06-17 00:00:00.000,2392,50200,Fourth delivery,Paid,
13935,INV_PO006.4,2022-06-17 00:00:00.000,2724,50200,Fourth delivery,Paid,
13936,INV_PO006.4,2022-06-17 00:00:00.000,2748,50200,Fourth delivery,Paid,
13937,INV_PO008.2,2022-08-28 00:00:00.000,553,,Vehicle spare parts - Part Pay 2,Paid,
13938,INV_PO008.2,2022-08-28 00:00:00.000,745,,Vehicle spare parts - Part Pay 2,Paid,
13939,INV_PO008.2,2022-08-28 00:00:00.000,750,,Vehicle spare parts - Part Pay 2,Paid,
13940,INV_PO008.2,2022-08-28 00:00:00.000,1301,,Vehicle spare parts - Part Pay 2,Paid,
13941,INV_PO008.2,2022-08-28 00:00:00.000,1376,,Vehicle spare parts - Part Pay 2,Paid,
13942,INV_PO008.2,2022-08-28 00:00:00.000,1944,,Vehicle spare parts - Part Pay 2,Paid,
13943,INV_PO008.2,2022-08-28 00:00:00.000,2203,,Vehicle spare parts - Part Pay 2,Paid,
13944,INV_PO008.2,2022-08-28 00:00:00.000,2722,,Vehicle spare parts - Part Pay 2,Paid,
13945,INV_PO012.2,2022-09-04 00:00:00.000,604,40000,Vehicle spare parts - Part Pay 2,Paid,
13946,INV_PO012.2,2022-09-04 00:00:00.000,255,40000,Vehicle spare parts - Part Pay 2,Paid,
13947,INV_PO012.2,2022-09-04 00:00:00.000,279,40000,Vehicle spare parts - Part Pay 2,Paid,
13948,INV_PO012.2,2022-09-04 00:00:00.000,749,40000,Vehicle spare parts - Part Pay 2,Paid,
13949,INV_PO012.2,2022-09-04 00:00:00.000,2614,40000,Vehicle spare parts - Part Pay 2,Paid,
13950,INV_PO012.1,2022-08-07 00:00:00.000,609,37800,Vehicle spare parts - Part Pay 1,Paid,
13951,INV_PO012.1,2022-08-07 00:00:00.000,223,37800,Vehicle spare parts - Part Pay 1,Paid,
13952,INV_PO012.1,2022-08-07 00:00:00.000,376,37800,Vehicle spare parts - Part Pay 1,Paid,
13953,INV_PO012.1,2022-08-07 00:00:00.000,862,37800,Vehicle spare parts - Part Pay 1,Paid,
13954,INV_PO012.1,2022-08-07 00:00:00.000,1164,37800,Vehicle spare parts - Part Pay 1,Paid,
13955,INV_PO012.1,2022-08-07 00:00:00.000,1165,37800,Vehicle spare parts - Part Pay 1,Paid,
13956,INV_PO012.1,2022-08-07 00:00:00.000,1308,37800,Vehicle spare parts - Part Pay 1,Paid,
13957,INV_PO012.1,2022-08-07 00:00:00.000,1380,37800,Vehicle spare parts - Part Pay 1,Paid,
13958,INV_PO012.1,2022-08-07 00:00:00.000,1447,37800,Vehicle spare parts - Part Pay 1,Paid,
13959,INV_PO012.1,2022-08-07 00:00:00.000,1860,37800,Vehicle spare parts - Part Pay 1,Paid,
13960,INV_PO012.1,2022-08-07 00:00:00.000,2315,37800,Vehicle spare parts - Part Pay 1,Paid,
13961,INV_PO012.1,2022-08-07 00:00:00.000,1684,37800,Vehicle spare parts - Part Pay 1,Paid,
13962,INV_PO012.1,2022-08-07 00:00:00.000,2508,37800,Vehicle spare parts - Part Pay 1,Paid,
13963,INV_PO012.1,2022-08-07 00:00:00.000,2622,37800,Vehicle spare parts - Part Pay 1,Paid,
13964,INV_PO012.1,2022-08-07 00:00:00.000,2736,37800,Vehicle spare parts - Part Pay 1,Paid,
13965,INV_PO012.2,2022-09-04 00:00:00.000,607,,Vehicle spare parts - Part Pay 2,Paid,
13966,INV_PO012.2,2022-09-04 00:00:00.000,661,,Vehicle spare parts - Part Pay 2,Paid,
13967,INV_PO012.2,2022-09-04 00:00:00.000,193,,Vehicle spare parts - Part Pay 2,Paid,
13968,INV_PO012.2,2022-09-04 00:00:00.000,223,,Vehicle spare parts - Part Pay 2,Paid,
13969,INV_PO012.2,2022-09-04 00:00:00.000,441,,Vehicle spare parts - Part Pay 2,Paid,
13970,INV_PO012.2,2022-09-04 00:00:00.000,1604,,Vehicle spare parts - Part Pay 2,Paid,
13971,INV_PO012.2,2022-09-04 00:00:00.000,1165,,Vehicle spare parts - Part Pay 2,Paid,
13972,INV_PO012.2,2022-09-04 00:00:00.000,1310,,Vehicle spare parts - Part Pay 2,Paid,
13973,INV_PO012.2,2022-09-04 00:00:00.000,1860,,Vehicle spare parts - Part Pay 2,Paid,
13974,INV_PO012.2,2022-09-04 00:00:00.000,1952,,Vehicle spare parts - Part Pay 2,Paid,
13975,INV_PO012.2,2022-09-04 00:00:00.000,2508,,Vehicle spare parts - Part Pay 2,Paid,
13976,INV_PO012.2,2022-09-04 00:00:00.000,2622,,Vehicle spare parts - Part Pay 2,Paid,
13977,INV_PO012.2,2022-09-04 00:00:00.000,2733,,Vehicle spare parts - Part Pay 2,Paid,
13978,INV_PO012.3,2022-09-29 00:00:00.000,555,28000,Vehicle spare parts - Part Pay 3,Paid,
13979,INV_PO012.3,2022-09-29 00:00:00.000,556,28000,Vehicle spare parts - Part Pay 3,Paid,
13980,INV_PO012.3,2022-09-29 00:00:00.000,660,28000,Vehicle spare parts - Part Pay 3,Paid,
13981,INV_PO012.3,2022-09-29 00:00:00.000,140,28000,Vehicle spare parts - Part Pay 3,Paid,
13982,INV_PO012.3,2022-09-29 00:00:00.000,406,28000,Vehicle spare parts - Part Pay 3,Paid,
13983,INV_PO012.3,2022-09-29 00:00:00.000,1604,28000,Vehicle spare parts - Part Pay 3,Paid,
13984,INV_PO012.3,2022-09-29 00:00:00.000,863,28000,Vehicle spare parts - Part Pay 3,Paid,
13985,INV_PO012.3,2022-09-29 00:00:00.000,1036,28000,Vehicle spare parts - Part Pay 3,Paid,
13986,INV_PO012.3,2022-09-29 00:00:00.000,1097,28000,Vehicle spare parts - Part Pay 3,Paid,
13987,INV_PO012.3,2022-09-29 00:00:00.000,1164,28000,Vehicle spare parts - Part Pay 3,Paid,
13988,INV_PO012.3,2022-09-29 00:00:00.000,1165,28000,Vehicle spare parts - Part Pay 3,Paid,
13989,INV_PO012.3,2022-09-29 00:00:00.000,1955,28000,Vehicle spare parts - Part Pay 3,Paid,
13990,INV_PO012.3,2022-09-29 00:00:00.000,2045,28000,Vehicle spare parts - Part Pay 3,Paid,
13991,INV_PO012.3,2022-09-29 00:00:00.000,2047,28000,Vehicle spare parts - Part Pay 3,Paid,
13992,INV_PO012.3,2022-09-29 00:00:00.000,2126,28000,Vehicle spare parts - Part Pay 3,Paid,
13993,INV_PO012.3,2022-09-29 00:00:00.000,1685,28000,Vehicle spare parts - Part Pay 3,Paid,
13994,INV_PO012.3,2022-09-29 00:00:00.000,2509,28000,Vehicle spare parts - Part Pay 3,Paid,
13995,INV_PO012.3,2022-09-29 00:00:00.000,2513,28000,Vehicle spare parts - Part Pay 3,Paid,
13996,INV_PO012.3,2022-09-29 00:00:00.000,2737,28000,Vehicle spare parts - Part Pay 3,Paid,
13997,INV_PO012.3,2022-09-29 00:00:00.000,2933,28000,Vehicle spare parts - Part Pay 3,Paid,
13998,INV_PO012.1,2022-08-07 00:00:00.000,866,7250,Vehicle spare parts - Part Pay 1,Paid,
13999,INV_PO012.1,2022-08-07 00:00:00.000,913,7250,Vehicle spare parts - Part Pay 1,Paid,
14000,INV_PO012.1,2022-08-07 00:00:00.000,914,7250,Vehicle spare parts - Part Pay 1,Paid,
14001,INV_PO012.1,2022-08-07 00:00:00.000,1384,7250,Vehicle spare parts - Part Pay 1,Paid,
14002,INV_PO012.1,2022-08-07 00:00:00.000,1448,7250,Vehicle spare parts - Part Pay 1,Paid,
14003,INV_PO012.1,2022-08-07 00:00:00.000,2738,7250,Vehicle spare parts - Part Pay 1,Paid,
14004,INV_PO012.1,2022-08-07 00:00:00.000,2739,7250,Vehicle spare parts - Part Pay 1,Paid,
14005,INV_PO012.1,2022-08-07 00:00:00.000,2935,7250,Vehicle spare parts - Part Pay 1,Paid,
14006,INV_PO012.1,2022-08-07 00:00:00.000,2937,7250,Vehicle spare parts - Part Pay 1,Paid,
14007,INV_PO012.2,2022-09-04 00:00:00.000,156,,Vehicle spare parts - Part Pay 2,Paid,
14008,INV_PO012.2,2022-09-04 00:00:00.000,813,,Vehicle spare parts - Part Pay 2,Paid,
14009,INV_PO012.2,2022-09-04 00:00:00.000,1038,,Vehicle spare parts - Part Pay 2,Paid,
14010,INV_PO012.2,2022-09-04 00:00:00.000,1100,,Vehicle spare parts - Part Pay 2,Paid,
14011,INV_PO012.2,2022-09-04 00:00:00.000,2415,,Vehicle spare parts - Part Pay 2,Paid,
15767,INV_PO006.5,2022-07-27 00:00:00.000,1670,70800,Fifth delivery,Paid,
15768,INV_PO006.5,2022-07-27 00:00:00.000,1691,70800,Fifth delivery,Paid,
15769,INV_PO006.5,2022-07-27 00:00:00.000,1692,70800,Fifth delivery,Paid,
15770,INV_PO006.5,2022-07-27 00:00:00.000,2723,70800,Fifth delivery,Paid,
15771,INV_PO006.5,2022-07-27 00:00:00.000,2724,70800,Fifth delivery,Paid,
15772,INV_PO006.5,2022-07-27 00:00:00.000,2728,70800,Fifth delivery,Paid,
15773,INV_PO006.5,2022-07-27 00:00:00.000,2754,70800,Fifth delivery,Paid,
15774,INV_PO006.5,2022-07-27 00:00:00.000,2820,70800,Fifth delivery,Paid,
15775,,,557,,,,
15776,,,282,,,,
15777,,,1169,,,,
15778,INV_PO013.1,2022-09-28 00:00:00.000,668,,Car purchase,Paid,
15779,INV_PO013.1,2022-09-28 00:00:00.000,316,,Car purchase,Paid,
15780,INV_PO013.1,2022-09-28 00:00:00.000,1525,,Car purchase,Paid,
15781,INV_PO013.1,2022-09-28 00:00:00.000,1613,,Car purchase,Paid,
15782,INV_PO013.1,2022-09-28 00:00:00.000,871,,Car purchase,Paid,
15783,INV_PO013.1,2022-09-28 00:00:00.000,1965,,Car purchase,Paid,
15784,INV_PO013.1,2022-09-28 00:00:00.000,2749,,Car purchase,Paid,
15785,INV_PO013.1,2022-09-28 00:00:00.000,1040,1974000,Car purchase,Paid,
15786,INV_PO013.1,2022-09-28 00:00:00.000,1041,1974000,Car purchase,Paid,
15787,INV_PO013.1,2022-09-28 00:00:00.000,1320,1974000,Car purchase,Paid,
15788,INV_PO013.1,2022-09-28 00:00:00.000,2325,1974000,Car purchase,Paid,
15789,INV_PO013.1,2022-09-28 00:00:00.000,491,1091125,Car purchase,Paid,
15790,INV_PO013.1,2022-09-28 00:00:00.000,919,1091125,Car purchase,Paid,
15791,INV_PO013.1,2022-09-28 00:00:00.000,1239,1091125,Car purchase,Paid,
15792,INV_PO013.1,2022-09-28 00:00:00.000,1391,1091125,Car purchase,Paid,
15793,INV_PO013.1,2022-09-28 00:00:00.000,1778,1091125,Car purchase,Paid,
15794,INV_PO013.1,2022-09-28 00:00:00.000,2056,1091125,Car purchase,Paid,
15795,INV_PO013.1,2022-09-28 00:00:00.000,2522,1091125,Car purchase,Paid,
15796,INV_PO006.6,2022-08-16 00:00:00.000,619,,Sixth delivery,Paid,
15797,INV_PO006.6,2022-08-16 00:00:00.000,651,,Sixth delivery,Paid,
15798,INV_PO006.6,2022-08-16 00:00:00.000,239,,Sixth delivery,Paid,
15799,INV_PO006.6,2022-08-16 00:00:00.000,276,,Sixth delivery,Paid,
15800,INV_PO006.6,2022-08-16 00:00:00.000,352,,Sixth delivery,Paid,
15801,INV_PO006.6,2022-08-16 00:00:00.000,1534,,Sixth delivery,Paid,
15802,INV_PO006.6,2022-08-16 00:00:00.000,711,,Sixth delivery,Paid,
15803,INV_PO006.6,2022-08-16 00:00:00.000,819,,Sixth delivery,Paid,
15804,INV_PO006.6,2022-08-16 00:00:00.000,1104,,Sixth delivery,Paid,
15805,INV_PO006.6,2022-08-16 00:00:00.000,1105,,Sixth delivery,Paid,
15806,INV_PO006.6,2022-08-16 00:00:00.000,1107,,Sixth delivery,Paid,
15807,INV_PO006.6,2022-08-16 00:00:00.000,1323,,Sixth delivery,Paid,
15808,INV_PO006.6,2022-08-16 00:00:00.000,1372,,Sixth delivery,Paid,
15809,INV_PO006.6,2022-08-16 00:00:00.000,1375,,Sixth delivery,Paid,
15810,INV_PO006.6,2022-08-16 00:00:00.000,1963,,Sixth delivery,Paid,
15811,INV_PO006.6,2022-08-16 00:00:00.000,2391,,Sixth delivery,Paid,
15812,INV_PO006.6,2022-08-16 00:00:00.000,1694,,Sixth delivery,Paid,
15813,INV_PO006.6,2022-08-16 00:00:00.000,2724,,Sixth delivery,Paid,
15814,INV_PO007.1,2022-07-30 00:00:00.000,1325,4500,Trip for Saunders,Paid,
15815,INV_PO007.1,2022-07-30 00:00:00.000,2855,4500,Trip for Saunders,Paid,
15816,INV_PO007.1,2022-07-30 00:00:00.000,450,4200,Trip for Mike,Paid,
15817,INV_PO007.1,2022-07-30 00:00:00.000,1241,4200,Trip for Mike,Paid,
15818,INV_PO007.1,2022-07-30 00:00:00.000,1327,4200,Trip for Mike,Paid,
15819,INV_PO007.1,2022-07-30 00:00:00.000,2424,4200,Trip for Mike,Paid,
15820,INV_PO007.1,2022-07-30 00:00:00.000,2637,4200,Trip for Mike,Paid,
15821,INV_PO007.1,2022-07-30 00:00:00.000,2638,4200,Trip for Mike,Paid,
15822,,,618,,,,
15823,,,319,,,,
15824,,,1530,,,,
15825,,,1044,,,,
15826,INV_PO007.1,2022-07-30 00:00:00.000,229,4800,Trip for Shobnee,Paid,
15827,INV_PO007.1,2022-07-30 00:00:00.000,1243,4800,Trip for Shobnee,Paid,
15828,INV_PO007.1,2022-07-30 00:00:00.000,1331,4800,Trip for Shobnee,Paid,
15829,INV_PO007.1,2022-07-30 00:00:00.000,1979,4800,Trip for Shobnee,Paid,
15830,INV_PO007.1,2022-07-30 00:00:00.000,1784,3700,Trip for Mikaen,Paid,
15831,INV_PO007.1,2022-07-30 00:00:00.000,2226,3700,Trip for Mikaen,Paid,
15832,INV_PO007.1,2022-07-30 00:00:00.000,2426,3700,Trip for Mikaen,Paid,
15833,INV_PO007.1,2022-07-30 00:00:00.000,2527,3700,Trip for Mikaen,Paid,
15834,INV_PO006.2,2022-04-18 00:00:00.000,558,4300,Second delivery,Paid,
15835,INV_PO006.2,2022-04-18 00:00:00.000,177,4300,Second delivery,Paid,
15836,INV_PO006.2,2022-04-18 00:00:00.000,239,4300,Second delivery,Paid,
15837,INV_PO006.2,2022-04-18 00:00:00.000,474,4300,Second delivery,Paid,
15838,INV_PO006.2,2022-04-18 00:00:00.000,1534,4300,Second delivery,Paid,
15839,INV_PO006.2,2022-04-18 00:00:00.000,746,4300,Second delivery,Paid,
15840,INV_PO006.2,2022-04-18 00:00:00.000,1323,4300,Second delivery,Paid,
15841,INV_PO006.2,2022-04-18 00:00:00.000,1963,4300,Second delivery,Paid,
15842,INV_PO006.2,2022-04-18 00:00:00.000,1970,4300,Second delivery,Paid,
15843,INV_PO006.2,2022-04-18 00:00:00.000,2026,4300,Second delivery,Paid,
15844,INV_PO006.2,2022-04-18 00:00:00.000,2035,4300,Second delivery,Paid,
15845,INV_PO006.2,2022-04-18 00:00:00.000,2227,4300,Second delivery,Paid,
15846,INV_PO006.2,2022-04-18 00:00:00.000,1670,4300,Second delivery,Paid,
15847,INV_PO006.2,2022-04-18 00:00:00.000,2723,4300,Second delivery,Paid,
15848,,,321,,,,
15849,,,380,,,,
15850,,,1535,,,,
15851,,,1111,,,,
15852,,,1178,,,,
15853,,,1786,,,,
15854,,,1787,,,,
15855,,,2530,,,,
15856,,,2643,,,,
15857,INV_PO014.1,2022-10-03 00:00:00.000,621,,Invoice payment SN#001,Paid,
15858,INV_PO014.1,2022-10-03 00:00:00.000,210,,Invoice payment SN#001,Paid,
15859,INV_PO014.1,2022-10-03 00:00:00.000,231,,Invoice payment SN#001,Paid,
15860,INV_PO014.1,2022-10-03 00:00:00.000,291,,Invoice payment SN#001,Paid,
15861,INV_PO014.1,2022-10-03 00:00:00.000,292,,Invoice payment SN#001,Paid,
15862,INV_PO014.1,2022-10-03 00:00:00.000,459,,Invoice payment SN#001,Paid,
15863,INV_PO014.1,2022-10-03 00:00:00.000,1543,,Invoice payment SN#001,Paid,
15864,INV_PO014.1,2022-10-03 00:00:00.000,1050,,Invoice payment SN#001,Paid,
15865,INV_PO014.1,2022-10-03 00:00:00.000,1247,,Invoice payment SN#001,Paid,
15866,INV_PO014.1,2022-10-03 00:00:00.000,1395,,Invoice payment SN#001,Paid,
15867,INV_PO014.1,2022-10-03 00:00:00.000,2143,,Invoice payment SN#001,Paid,
15868,INV_PO014.1,2022-10-03 00:00:00.000,2348,,Invoice payment SN#001,Paid,
15869,INV_PO014.1,2022-10-03 00:00:00.000,1633,,Invoice payment SN#001,Paid,
15870,INV_PO014.1,2022-10-03 00:00:00.000,1710,,Invoice payment SN#001,Paid,
15871,INV_PO014.1,2022-10-03 00:00:00.000,2439,,Invoice payment SN#001,Paid,
15872,INV_PO014.2,2022-10-15 00:00:00.000,629,13250,Invoice payment SN#002,Paid,
15873,INV_PO014.2,2022-10-15 00:00:00.000,1548,13250,Invoice payment SN#002,Paid,
15874,INV_PO014.2,2022-10-15 00:00:00.000,714,13250,Invoice payment SN#002,Paid,
15875,INV_PO014.2,2022-10-15 00:00:00.000,769,13250,Invoice payment SN#002,Paid,
15876,INV_PO014.2,2022-10-15 00:00:00.000,1184,13250,Invoice payment SN#002,Paid,
15877,INV_PO014.2,2022-10-15 00:00:00.000,1336,13250,Invoice payment SN#002,Paid,
15878,INV_PO014.2,2022-10-15 00:00:00.000,1339,13250,Invoice payment SN#002,Paid,
15879,INV_PO014.2,2022-10-15 00:00:00.000,1796,13250,Invoice payment SN#002,Paid,
15880,INV_PO014.2,2022-10-15 00:00:00.000,1798,13250,Invoice payment SN#002,Paid,
15881,INV_PO014.2,2022-10-15 00:00:00.000,2533,13250,Invoice payment SN#002,Paid,
15882,INV_PO014.2,2022-10-15 00:00:00.000,2544,13250,Invoice payment SN#002,Paid,
15883,INV_PO014.2,2022-10-15 00:00:00.000,2547,13250,Invoice payment SN#002,Paid,
15884,INV_PO014.2,2022-10-15 00:00:00.000,2866,13250,Invoice payment SN#002,Paid,
15885,INV_PO014.2,2022-10-15 00:00:00.000,2871,13250,Invoice payment SN#002,Paid,
15886,INV_PO014.2,2022-10-15 00:00:00.000,2965,13250,Invoice payment SN#002,Paid,
15887,INV_PO014.2,2022-10-15 00:00:00.000,2967,13250,Invoice payment SN#002,Paid,
15888,INV_PO014.2,2022-10-15 00:00:00.000,526,,Invoice payment SN#002,Paid,
15889,INV_PO014.2,2022-10-15 00:00:00.000,529,,Invoice payment SN#002,Paid,
15890,INV_PO014.2,2022-10-15 00:00:00.000,686,,Invoice payment SN#002,Paid,
15891,INV_PO014.2,2022-10-15 00:00:00.000,261,,Invoice payment SN#002,Paid,
15892,INV_PO014.2,2022-10-15 00:00:00.000,720,,Invoice payment SN#002,Paid,
15893,INV_PO014.2,2022-10-15 00:00:00.000,772,,Invoice payment SN#002,Paid,
15894,INV_PO014.2,2022-10-15 00:00:00.000,928,,Invoice payment SN#002,Paid,
15895,INV_PO014.2,2022-10-15 00:00:00.000,993,,Invoice payment SN#002,Paid,
15896,INV_PO014.2,2022-10-15 00:00:00.000,994,,Invoice payment SN#002,Paid,
15897,INV_PO014.2,2022-10-15 00:00:00.000,1061,,Invoice payment SN#002,Paid,
15898,INV_PO014.2,2022-10-15 00:00:00.000,1181,,Invoice payment SN#002,Paid,
15899,INV_PO014.2,2022-10-15 00:00:00.000,1255,,Invoice payment SN#002,Paid,
17628,INV_PO014.3,2022-10-27 00:00:00.000,1259,15900,Invoice payment SN#003,Paid,
17629,INV_PO014.3,2022-10-27 00:00:00.000,1337,15900,Invoice payment SN#003,Paid,
17630,INV_PO014.3,2022-10-27 00:00:00.000,1344,15900,Invoice payment SN#003,Paid,
17631,INV_PO014.3,2022-10-27 00:00:00.000,1411,15900,Invoice payment SN#003,Paid,
17632,INV_PO014.3,2022-10-27 00:00:00.000,1792,15900,Invoice payment SN#003,Paid,
17633,INV_PO014.3,2022-10-27 00:00:00.000,1811,15900,Invoice payment SN#003,Paid,
17634,INV_PO014.3,2022-10-27 00:00:00.000,1893,15900,Invoice payment SN#003,Paid,
17635,INV_PO014.3,2022-10-27 00:00:00.000,1993,15900,Invoice payment SN#003,Paid,
17636,INV_PO014.3,2022-10-27 00:00:00.000,1994,15900,Invoice payment SN#003,Paid,
17637,INV_PO014.3,2022-10-27 00:00:00.000,1996,15900,Invoice payment SN#003,Paid,
17638,INV_PO014.3,2022-10-27 00:00:00.000,2077,15900,Invoice payment SN#003,Paid,
17639,INV_PO014.3,2022-10-27 00:00:00.000,2079,15900,Invoice payment SN#003,Paid,
17640,INV_PO014.3,2022-10-27 00:00:00.000,1707,15900,Invoice payment SN#003,Paid,
17641,INV_PO014.3,2022-10-27 00:00:00.000,1722,15900,Invoice payment SN#003,Paid,
17642,INV_PO014.3,2022-10-27 00:00:00.000,2559,15900,Invoice payment SN#003,Paid,
17643,INV_PO014.3,2022-10-27 00:00:00.000,2562,15900,Invoice payment SN#003,Paid,
17644,INV_PO014.3,2022-10-27 00:00:00.000,2563,15900,Invoice payment SN#003,Paid,
17645,INV_PO014.3,2022-10-27 00:00:00.000,2867,15900,Invoice payment SN#003,Paid,
17646,INV_PO014.3,2022-10-27 00:00:00.000,2868,15900,Invoice payment SN#003,Paid,
17647,INV_PO014.4,2022-11-05 00:00:00.000,495,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17648,INV_PO014.4,2022-11-05 00:00:00.000,499,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17649,INV_PO014.4,2022-11-05 00:00:00.000,533,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
